收寄城市,寄达城市,委办_40t,委办_20t,委办_12t,自办_40t,自办_20t,自办_12t,邮路总条数,邮路总长度,城市间距离,车辆成本,大小边标记
柳州,海口,,,,,,,,,,,
柳州,重庆,,,,,,,,,,,
柳州,成都,,,,,,,,,,,
柳州,南充,,,,,,,,,,,
柳州,内江,,,,,,,,,,,
柳州,贵阳,,,,,,,,,,,
柳州,昆明,,,,,,,,,,,
柳州,大理州,,,,,,,,,,,
柳州,拉萨,,,,,,,,,,,
柳州,西安,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1561.0,1561.0,16526.307,
柳州,宝鸡,,,,,,,,,,,
柳州,兰州,,,,,,,,,,,
柳州,西宁,,,,,,,,,,,
柳州,银川,,,,,,,,,,,
柳州,乌鲁木齐,,,,,,,,,,,
柳州,阿克苏,,,,,,,,,,,
柳州,喀什,,,,,,,,,,,
海口,北京,,,,,,,,,,,
海口,天津,,,,,,,,,,,
海口,石家庄,,,,,,,,,,,
海口,唐山,,,,,,,,,,,
海口,廊坊,,,,,,,,,,,
海口,保定,,,,,,,,,,,
海口,太原,,,,,,,,,,,
海口,侯马,,,,,,,,,,,
海口,呼和浩特,,,,,,,,,,,
海口,包头,,,,,,,,,,,
海口,沈阳,,,,,,,,,,,
海口,大连,,,,,,,,,,,
海口,锦州,,,,,,,,,,,
海口,长春,,,,,,,,,,,
海口,哈尔滨,,,,,,,,,,,
海口,上海,,,,,,,,,,,
海口,南京,,,,,,,,,,,
海口,常州,,,,,,,,,,,
海口,无锡,,,,,,,,,,,
海口,苏州,,,,,,,,,,,
海口,徐州,,,,,,,,,,,
海口,连云港,,,,,,,,,,,
海口,淮安,,,,,,,,,,,
海口,盐城,,,,,,,,,,,
海口,扬州,,,,,,,,,,,
海口,南通,,,,,,,,,,,
海口,杭州,,,,,,,,,,,
海口,湖州,,,,,,,,,,,
海口,嘉兴,,,,,,,,,,,
海口,宁波,,,,,,,,,,,
海口,台州,,,,,,,,,,,
海口,金华,,,,,,,,,,,
海口,义乌,,,,,,,,,,,
海口,温州,,,,,,,,,,,
海口,合肥,,,,,,,,,,,
海口,蚌埠,,,,,,,,,,,
海口,芜湖,,,,,,,,,,,
海口,安庆,,,,,,,,,,,
海口,福州,,,,,,,,,,,
海口,厦门,,,,,,,,,,,
海口,泉州,,,,,,,,,,,
海口,南昌,,,,,,,,,,,
海口,鹰潭,,,,,,,,,,,
海口,赣州,,,,,,,,,,,
海口,济南,,,,,,,,,,,
海口,潍坊,,,,,,,,,,,
海口,烟台,,,,,,,,,,,
海口,青岛,,,,,,,,,,,
海口,济宁,,,,,,,,,,,
海口,临沂,,,,,,,,,,,
海口,郑州,,,,,,,,,,,
海口,漯河,,,,,,,,,,,
海口,信阳,,,,,,,,,,,
海口,洛阳,,,,,,,,,,,
海口,武汉,,,,,,,,,,,
海口,荆州,,,,,,,,,,,
海口,襄阳,,,,,,,,,,,
海口,长沙,,,,,,,,,,,
海口,常德,,,,,,,,,,,
海口,衡阳,,,,,,,,,,,
海口,广州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1182.0,591.0,11463.035999999998,小
海口,汕头,,,,,,,,,,,
海口,深圳,,,,,,,,,,,
海口,东莞,,,,,,,,,,,
海口,湛江,0.0,0.0,0.0,1.0,0.0,0.0,1.0,181.0,181.0,1499.4039999999998,小
海口,中山,,,,,,,,,,,
海口,南宁,0.0,0.0,0.0,1.0,0.0,0.0,1.0,482.0,482.0,4674.436,小
海口,柳州,,,,,,,,,,,
海口,海口,,,,,,,,,,,
海口,重庆,,,,,,,,,,,
海口,成都,,,,,,,,,,,
海口,南充,,,,,,,,,,,
海口,内江,,,,,,,,,,,
海口,贵阳,,,,,,,,,,,
海口,昆明,,,,,,,,,,,
海口,大理州,,,,,,,,,,,
海口,拉萨,,,,,,,,,,,
海口,西安,,,,,,,,,,,
海口,宝鸡,,,,,,,,,,,
海口,兰州,,,,,,,,,,,
海口,西宁,,,,,,,,,,,
海口,银川,,,,,,,,,,,
海口,乌鲁木齐,,,,,,,,,,,
海口,阿克苏,,,,,,,,,,,
海口,喀什,,,,,,,,,,,
重庆,北京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1780.0,1780.0,46547.0,大
重庆,天津,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5352.0,1784.0,70028.244,
重庆,石家庄,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1497.0,1497.0,14517.905999999999,小
重庆,唐山,,,,,,,,,,,
重庆,廊坊,,,,,,,,,,,
重庆,保定,,,,,,,,,,,
重庆,太原,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1287.0,1287.0,12481.326,大
重庆,侯马,,,,,,,,,,,
重庆,呼和浩特,,,,,,,,,,,
重庆,包头,,,,,,,,,,,
重庆,沈阳,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4876.0,2438.0,51622.212,
重庆,大连,,,,,,,,,,,
重庆,锦州,,,,,,,,,,,
重庆,长春,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2729.0,2729.0,44897.507999999994,
重庆,哈尔滨,,,,,,,,,,,
重庆,上海,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1686.0,1686.0,34200.51,大
重庆,南京,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2784.0,1392.0,47213.856,大
重庆,常州,,,,,,,,,,,
重庆,无锡,,,,,,,,,,,
重庆,苏州,,,,,,,,,,,
重庆,徐州,,,,,,,,,,,
重庆,连云港,,,,,,,,,,,
重庆,淮安,,,,,,,,,,,
重庆,盐城,,,,,,,,,,,
重庆,扬州,,,,,,,,,,,
重庆,南通,,,,,,,,,,,
重庆,杭州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1618.0,1618.0,42310.7,大
重庆,湖州,,,,,,,,,,,
重庆,嘉兴,,,,,,,,,,,
重庆,宁波,,,,,,,,,,,
重庆,台州,,,,,,,,,,,
重庆,金华,,,,,,,,,,,
重庆,义乌,,,,,,,,,,,
重庆,温州,,,,,,,,,,,
重庆,合肥,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2474.0,1237.0,21605.442000000003,小
重庆,蚌埠,,,,,,,,,,,
重庆,芜湖,,,,,,,,,,,
重庆,安庆,,,,,,,,,,,
重庆,福州,,,,,,,,,,,
重庆,厦门,,,,,,,,,,,
重庆,泉州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1740.0,1740.0,16874.52,小
重庆,南昌,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2420.0,1210.0,21133.86,小
重庆,鹰潭,,,,,,,,,,,
重庆,赣州,,,,,,,,,,,
重庆,济南,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3130.0,1565.0,46923.395,大
重庆,潍坊,,,,,,,,,,,
重庆,烟台,,,,,,,,,,,
重庆,青岛,,,,,,,,,,,
重庆,济宁,,,,,,,,,,,
重庆,临沂,,,,,,,,,,,
重庆,郑州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2294.0,1147.0,22247.212,小
重庆,漯河,,,,,,,,,,,
重庆,信阳,,,,,,,,,,,
重庆,洛阳,,,,,,,,,,,
重庆,武汉,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1768.0,884.0,17146.064,小
重庆,荆州,,,,,,,,,,,
重庆,襄阳,,,,,,,,,,,
重庆,长沙,0.0,0.0,0.0,2.0,1.0,1.0,4.0,3584.0,896.0,30662.911999999997,小
重庆,常德,,,,,,,,,,,
重庆,衡阳,,,,,,,,,,,
重庆,广州,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3894.0,1298.0,59118.708,大
重庆,汕头,,,,,,,,,,,
重庆,深圳,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1437.0,1437.0,23641.523999999998,
重庆,东莞,,,,,,,,,,,
重庆,湛江,,,,,,,,,,,
重庆,中山,,,,,,,,,,,
重庆,南宁,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1884.0,942.0,26425.926,大
重庆,柳州,,,,,,,,,,,
重庆,海口,,,,,,,,,,,
重庆,重庆,,,,,,,,,,,
重庆,成都,0.0,0.0,0.0,2.0,0.0,0.0,2.0,614.0,307.0,5086.375999999999,小
重庆,南充,7.0,1.0,0.0,4.0,0.0,0.0,12.0,2280.0,190.0,27439.135,大
重庆,内江,0.0,0.0,1.0,1.0,0.0,1.0,3.0,540.0,180.0,4030.92,大
重庆,贵阳,2.0,0.0,1.0,1.0,0.0,1.0,5.0,1935.0,387.0,19758.672,大
重庆,昆明,,,,,,,,,,,
重庆,大理州,,,,,,,,,,,
重庆,拉萨,,,,,,,,,,,
重庆,西安,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2840.0,710.0,25667.920000000002,小
重庆,宝鸡,,,,,,,,,,,
重庆,兰州,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2174.0,1087.0,28445.703,
重庆,西宁,,,,,,,,,,,
重庆,银川,,,,,,,,,,,
重庆,乌鲁木齐,,,,,,,,,,,
重庆,阿克苏,,,,,,,,,,,
重庆,喀什,,,,,,,,,,,
成都,北京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1891.0,1891.0,49449.65,大
成都,天津,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3790.0,1895.0,51238.905,
成都,石家庄,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1608.0,1608.0,15594.383999999998,小
成都,唐山,,,,,,,,,,,
成都,廊坊,,,,,,,,,,,
成都,保定,,,,,,,,,,,
成都,太原,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1398.0,1398.0,13557.803999999998,大
成都,侯马,,,,,,,,,,,
成都,呼和浩特,,,,,,,,,,,
成都,包头,,,,,,,,,,,
成都,沈阳,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2549.0,2549.0,41936.148,
成都,大连,,,,,,,,,,,
成都,锦州,,,,,,,,,,,
成都,长春,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2840.0,2840.0,30067.08,
成都,哈尔滨,,,,,,,,,,,
成都,上海,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3924.0,1962.0,32875.272,大
成都,南京,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3334.0,1667.0,29115.822000000004,大
成都,常州,,,,,,,,,,,
成都,无锡,,,,,,,,,,,
成都,苏州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1881.0,1881.0,18241.938,小
成都,徐州,,,,,,,,,,,
成都,连云港,,,,,,,,,,,
成都,淮安,,,,,,,,,,,
成都,盐城,,,,,,,,,,,
成都,扬州,,,,,,,,,,,
成都,南通,,,,,,,,,,,
成都,杭州,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3778.0,1889.0,31652.084,大
成都,湖州,,,,,,,,,,,
成都,嘉兴,,,,,,,,,,,
成都,宁波,,,,,,,,,,,
成都,台州,,,,,,,,,,,
成都,金华,,,,,,,,,,,
成都,义乌,,,,,,,,,,,
成都,温州,,,,,,,,,,,
成都,合肥,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1512.0,1512.0,14663.375999999998,小
成都,蚌埠,,,,,,,,,,,
成都,芜湖,,,,,,,,,,,
成都,安庆,,,,,,,,,,,
成都,福州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2046.0,2046.0,19842.108,小
成都,厦门,,,,,,,,,,,
成都,泉州,,,,,,,,,,,
成都,南昌,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1485.0,1485.0,14401.529999999999,小
成都,鹰潭,,,,,,,,,,,
成都,赣州,,,,,,,,,,,
成都,济南,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3380.0,1690.0,29517.54,小
成都,潍坊,,,,,,,,,,,
成都,烟台,,,,,,,,,,,
成都,青岛,,,,,,,,,,,
成都,济宁,,,,,,,,,,,
成都,临沂,,,,,,,,,,,
成都,郑州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2516.0,1258.0,24400.167999999998,小
成都,漯河,,,,,,,,,,,
成都,信阳,,,,,,,,,,,
成都,洛阳,,,,,,,,,,,
成都,武汉,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2318.0,1159.0,22479.964,小
成都,荆州,,,,,,,,,,,
成都,襄阳,,,,,,,,,,,
成都,长沙,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2384.0,1192.0,23120.032,小
成都,常德,,,,,,,,,,,
成都,衡阳,,,,,,,,,,,
成都,广州,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4743.0,1581.0,45997.614,小
成都,汕头,,,,,,,,,,,
成都,深圳,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1720.0,1720.0,16680.559999999998,大
成都,东莞,,,,,,,,,,,
成都,湛江,,,,,,,,,,,
成都,中山,,,,,,,,,,,
成都,南宁,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2456.0,1228.0,21448.248,大
成都,柳州,,,,,,,,,,,
成都,海口,,,,,,,,,,,
成都,重庆,0.0,0.0,0.0,2.0,0.0,0.0,2.0,612.0,306.0,7660.403999999999,大
成都,成都,,,,,,,,,,,
成都,南充,2.0,2.0,0.0,1.0,0.0,0.0,5.0,1155.0,231.0,13599.662999999999,大
成都,内江,0.0,0.0,0.0,1.0,0.0,0.0,1.0,193.0,193.0,1598.812,大
成都,贵阳,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1278.0,639.0,12962.114999999998,大
成都,昆明,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1694.0,847.0,14793.702000000001,大
成都,大理州,,,,,,,,,,,
成都,拉萨,,,,,,,,,,,
成都,西安,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2406.0,802.0,23333.388,小
成都,宝鸡,,,,,,,,,,,
成都,兰州,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2262.0,1131.0,29575.65,大
成都,西宁,,,,,,,,,,,
成都,银川,,,,,,,,,,,
成都,乌鲁木齐,,,,,,,,,,,
成都,阿克苏,,,,,,,,,,,
成都,喀什,,,,,,,,,,,
南充,北京,,,,,,,,,,,
南充,天津,,,,,,,,,,,
南充,石家庄,,,,,,,,,,,
南充,唐山,,,,,,,,,,,
南充,廊坊,,,,,,,,,,,
南充,保定,,,,,,,,,,,
南充,太原,,,,,,,,,,,
南充,侯马,,,,,,,,,,,
南充,呼和浩特,,,,,,,,,,,
南充,包头,,,,,,,,,,,
南充,沈阳,,,,,,,,,,,
南充,大连,,,,,,,,,,,
南充,锦州,,,,,,,,,,,
南充,长春,,,,,,,,,,,
南充,哈尔滨,,,,,,,,,,,
南充,上海,,,,,,,,,,,
南充,南京,,,,,,,,,,,
南充,常州,,,,,,,,,,,
南充,无锡,,,,,,,,,,,
南充,苏州,,,,,,,,,,,
南充,徐州,,,,,,,,,,,
南充,连云港,,,,,,,,,,,
南充,淮安,,,,,,,,,,,
南充,盐城,,,,,,,,,,,
南充,扬州,,,,,,,,,,,
南充,南通,,,,,,,,,,,
南充,杭州,,,,,,,,,,,
南充,湖州,,,,,,,,,,,
南充,嘉兴,,,,,,,,,,,
南充,宁波,,,,,,,,,,,
南充,台州,,,,,,,,,,,
南充,金华,,,,,,,,,,,
南充,义乌,,,,,,,,,,,
南充,温州,,,,,,,,,,,
南充,合肥,,,,,,,,,,,
南充,蚌埠,,,,,,,,,,,
南充,芜湖,,,,,,,,,,,
南充,安庆,,,,,,,,,,,
南充,福州,,,,,,,,,,,
南充,厦门,,,,,,,,,,,
南充,泉州,,,,,,,,,,,
南充,南昌,,,,,,,,,,,
南充,鹰潭,,,,,,,,,,,
南充,赣州,,,,,,,,,,,
南充,济南,,,,,,,,,,,
南充,潍坊,,,,,,,,,,,
南充,烟台,,,,,,,,,,,
南充,青岛,,,,,,,,,,,
南充,济宁,,,,,,,,,,,
南充,临沂,,,,,,,,,,,
南充,郑州,,,,,,,,,,,
南充,漯河,,,,,,,,,,,
南充,信阳,,,,,,,,,,,
南充,洛阳,,,,,,,,,,,
南充,武汉,,,,,,,,,,,
南充,荆州,,,,,,,,,,,
南充,襄阳,,,,,,,,,,,
南充,长沙,,,,,,,,,,,
南充,常德,,,,,,,,,,,
南充,衡阳,,,,,,,,,,,
南充,广州,,,,,,,,,,,
南充,汕头,,,,,,,,,,,
南充,深圳,,,,,,,,,,,
南充,东莞,,,,,,,,,,,
南充,湛江,,,,,,,,,,,
南充,中山,,,,,,,,,,,
南充,南宁,,,,,,,,,,,
南充,柳州,,,,,,,,,,,
南充,海口,,,,,,,,,,,
南充,重庆,0.0,0.0,0.0,4.0,0.0,0.0,4.0,760.0,190.0,6295.839999999999,小
南充,成都,0.0,0.0,0.0,1.0,0.0,0.0,1.0,232.0,232.0,1921.8879999999997,小
南充,南充,,,,,,,,,,,
南充,内江,0.0,0.0,0.0,1.0,0.0,0.0,1.0,214.0,214.0,1772.7759999999998,小
南充,贵阳,,,,,,,,,,,
南充,昆明,,,,,,,,,,,
南充,大理州,,,,,,,,,,,
南充,拉萨,,,,,,,,,,,
南充,西安,,,,,,,,,,,
南充,宝鸡,,,,,,,,,,,
南充,兰州,,,,,,,,,,,
南充,西宁,,,,,,,,,,,
南充,银川,,,,,,,,,,,
南充,乌鲁木齐,,,,,,,,,,,
南充,阿克苏,,,,,,,,,,,
南充,喀什,,,,,,,,,,,
内江,北京,,,,,,,,,,,
内江,天津,,,,,,,,,,,
内江,石家庄,,,,,,,,,,,
内江,唐山,,,,,,,,,,,
内江,廊坊,,,,,,,,,,,
内江,保定,,,,,,,,,,,
内江,太原,,,,,,,,,,,
内江,侯马,,,,,,,,,,,
内江,呼和浩特,,,,,,,,,,,
内江,包头,,,,,,,,,,,
内江,沈阳,,,,,,,,,,,
内江,大连,,,,,,,,,,,
内江,锦州,,,,,,,,,,,
内江,长春,,,,,,,,,,,
内江,哈尔滨,,,,,,,,,,,
内江,上海,,,,,,,,,,,
内江,南京,,,,,,,,,,,
内江,常州,,,,,,,,,,,
内江,无锡,,,,,,,,,,,
内江,苏州,,,,,,,,,,,
内江,徐州,,,,,,,,,,,
内江,连云港,,,,,,,,,,,
内江,淮安,,,,,,,,,,,
内江,盐城,,,,,,,,,,,
内江,扬州,,,,,,,,,,,
内江,南通,,,,,,,,,,,
内江,杭州,,,,,,,,,,,
内江,湖州,,,,,,,,,,,
内江,嘉兴,,,,,,,,,,,
内江,宁波,,,,,,,,,,,
内江,台州,,,,,,,,,,,
内江,金华,,,,,,,,,,,
内江,义乌,,,,,,,,,,,
内江,温州,,,,,,,,,,,
内江,合肥,,,,,,,,,,,
内江,蚌埠,,,,,,,,,,,
内江,芜湖,,,,,,,,,,,
内江,安庆,,,,,,,,,,,
内江,福州,,,,,,,,,,,
内江,厦门,,,,,,,,,,,
内江,泉州,,,,,,,,,,,
内江,南昌,,,,,,,,,,,
内江,鹰潭,,,,,,,,,,,
内江,赣州,,,,,,,,,,,
内江,济南,,,,,,,,,,,
内江,潍坊,,,,,,,,,,,
内江,烟台,,,,,,,,,,,
内江,青岛,,,,,,,,,,,
内江,济宁,,,,,,,,,,,
内江,临沂,,,,,,,,,,,
内江,郑州,,,,,,,,,,,
内江,漯河,,,,,,,,,,,
内江,信阳,,,,,,,,,,,
内江,洛阳,,,,,,,,,,,
内江,武汉,,,,,,,,,,,
内江,荆州,,,,,,,,,,,
内江,襄阳,,,,,,,,,,,
内江,长沙,,,,,,,,,,,
内江,常德,,,,,,,,,,,
内江,衡阳,,,,,,,,,,,
内江,广州,,,,,,,,,,,
内江,汕头,,,,,,,,,,,
内江,深圳,,,,,,,,,,,
内江,东莞,,,,,,,,,,,
内江,湛江,,,,,,,,,,,
内江,中山,,,,,,,,,,,
内江,南宁,,,,,,,,,,,
内江,柳州,,,,,,,,,,,
内江,海口,,,,,,,,,,,
内江,重庆,0.0,0.0,0.0,1.0,0.0,1.0,2.0,362.0,181.0,2520.968,小
内江,成都,0.0,0.0,0.0,1.0,0.0,0.0,1.0,194.0,194.0,1607.0959999999998,小
内江,南充,0.0,0.0,0.0,1.0,0.0,0.0,1.0,213.0,213.0,1764.492,大
内江,内江,,,,,,,,,,,
内江,贵阳,0.0,0.0,1.0,0.0,0.0,0.0,1.0,480.0,480.0,5081.76,
内江,昆明,,,,,,,,,,,
内江,大理州,,,,,,,,,,,
内江,拉萨,,,,,,,,,,,
内江,西安,,,,,,,,,,,
内江,宝鸡,,,,,,,,,,,
内江,兰州,,,,,,,,,,,
内江,西宁,,,,,,,,,,,
内江,银川,,,,,,,,,,,
内江,乌鲁木齐,,,,,,,,,,,
内江,阿克苏,,,,,,,,,,,
内江,喀什,,,,,,,,,,,
贵阳,北京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2082.0,2082.0,42233.369999999995,大
贵阳,天津,,,,,,,,,,,
贵阳,石家庄,,,,,,,,,,,
贵阳,唐山,,,,,,,,,,,
贵阳,廊坊,,,,,,,,,,,
贵阳,保定,,,,,,,,,,,
贵阳,太原,,,,,,,,,,,
贵阳,侯马,,,,,,,,,,,
贵阳,呼和浩特,,,,,,,,,,,
贵阳,包头,,,,,,,,,,,
贵阳,沈阳,,,,,,,,,,,
贵阳,大连,,,,,,,,,,,
贵阳,锦州,,,,,,,,,,,
贵阳,长春,,,,,,,,,,,
贵阳,哈尔滨,,,,,,,,,,,
贵阳,上海,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1829.0,1829.0,17737.642,大
贵阳,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1574.0,1574.0,15264.651999999998,小
贵阳,常州,,,,,,,,,,,
贵阳,无锡,,,,,,,,,,,
贵阳,苏州,,,,,,,,,,,
贵阳,徐州,,,,,,,,,,,
贵阳,连云港,,,,,,,,,,,
贵阳,淮安,,,,,,,,,,,
贵阳,盐城,,,,,,,,,,,
贵阳,扬州,,,,,,,,,,,
贵阳,南通,,,,,,,,,,,
贵阳,杭州,,,,,,,,,,,
贵阳,湖州,,,,,,,,,,,
贵阳,嘉兴,,,,,,,,,,,
贵阳,宁波,,,,,,,,,,,
贵阳,台州,,,,,,,,,,,
贵阳,金华,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1550.0,1550.0,15031.9,小
贵阳,义乌,,,,,,,,,,,
贵阳,温州,,,,,,,,,,,
贵阳,合肥,,,,,,,,,,,
贵阳,蚌埠,,,,,,,,,,,
贵阳,芜湖,,,,,,,,,,,
贵阳,安庆,,,,,,,,,,,
贵阳,福州,,,,,,,,,,,
贵阳,厦门,,,,,,,,,,,
贵阳,泉州,,,,,,,,,,,
贵阳,南昌,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1162.0,1162.0,11269.076,小
贵阳,鹰潭,,,,,,,,,,,
贵阳,赣州,,,,,,,,,,,
贵阳,济南,,,,,,,,,,,
贵阳,潍坊,,,,,,,,,,,
贵阳,烟台,,,,,,,,,,,
贵阳,青岛,,,,,,,,,,,
贵阳,济宁,,,,,,,,,,,
贵阳,临沂,,,,,,,,,,,
贵阳,郑州,,,,,,,,,,,
贵阳,漯河,,,,,,,,,,,
贵阳,信阳,,,,,,,,,,,
贵阳,洛阳,,,,,,,,,,,
贵阳,武汉,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1048.0,1048.0,10163.503999999999,小
贵阳,荆州,,,,,,,,,,,
贵阳,襄阳,,,,,,,,,,,
贵阳,长沙,0.0,0.0,0.0,1.0,0.0,0.0,1.0,795.0,795.0,7709.91,小
贵阳,常德,,,,,,,,,,,
贵阳,衡阳,,,,,,,,,,,
贵阳,广州,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1864.0,932.0,16278.312,小
贵阳,汕头,,,,,,,,,,,
贵阳,深圳,,,,,,,,,,,
贵阳,东莞,,,,,,,,,,,
贵阳,湛江,,,,,,,,,,,
贵阳,中山,,,,,,,,,,,
贵阳,南宁,0.0,0.0,0.0,1.0,0.0,0.0,1.0,577.0,577.0,5595.745999999999,小
贵阳,柳州,,,,,,,,,,,
贵阳,海口,,,,,,,,,,,
贵阳,重庆,0.0,0.0,0.0,1.0,0.0,1.0,2.0,782.0,391.0,5445.847999999999,小
贵阳,成都,0.0,0.0,0.0,1.0,0.0,0.0,1.0,640.0,640.0,6206.719999999999,小
贵阳,南充,,,,,,,,,,,
贵阳,内江,,,,,,,,,,,
贵阳,贵阳,,,,,,,,,,,
贵阳,昆明,1.0,1.0,0.0,1.0,2.0,0.0,5.0,2610.0,522.0,28590.200999999997,大
贵阳,大理州,,,,,,,,,,,
贵阳,拉萨,,,,,,,,,,,
贵阳,西安,,,,,,,,,,,
贵阳,宝鸡,,,,,,,,,,,
贵阳,兰州,,,,,,,,,,,
贵阳,西宁,,,,,,,,,,,
贵阳,银川,,,,,,,,,,,
贵阳,乌鲁木齐,,,,,,,,,,,
贵阳,阿克苏,,,,,,,,,,,
贵阳,喀什,,,,,,,,,,,
昆明,北京,,,,,,,,,,,
昆明,天津,,,,,,,,,,,
昆明,石家庄,,,,,,,,,,,
昆明,唐山,,,,,,,,,,,
昆明,廊坊,,,,,,,,,,,
昆明,保定,,,,,,,,,,,
昆明,太原,,,,,,,,,,,
昆明,侯马,,,,,,,,,,,
昆明,呼和浩特,,,,,,,,,,,
昆明,包头,,,,,,,,,,,
昆明,沈阳,,,,,,,,,,,
昆明,大连,,,,,,,,,,,
昆明,锦州,,,,,,,,,,,
昆明,长春,,,,,,,,,,,
昆明,哈尔滨,,,,,,,,,,,
昆明,上海,,,,,,,,,,,
昆明,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2098.0,2098.0,20346.404,小
昆明,常州,,,,,,,,,,,
昆明,无锡,,,,,,,,,,,
昆明,苏州,,,,,,,,,,,
昆明,徐州,,,,,,,,,,,
昆明,连云港,,,,,,,,,,,
昆明,淮安,,,,,,,,,,,
昆明,盐城,,,,,,,,,,,
昆明,扬州,,,,,,,,,,,
昆明,南通,,,,,,,,,,,
昆明,杭州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2171.0,2171.0,21054.358,小
昆明,湖州,,,,,,,,,,,
昆明,嘉兴,,,,,,,,,,,
昆明,宁波,,,,,,,,,,,
昆明,台州,,,,,,,,,,,
昆明,金华,,,,,,,,,,,
昆明,义乌,,,,,,,,,,,
昆明,温州,,,,,,,,,,,
昆明,合肥,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1936.0,1936.0,18775.328,小
昆明,蚌埠,,,,,,,,,,,
昆明,芜湖,,,,,,,,,,,
昆明,安庆,,,,,,,,,,,
昆明,福州,,,,,,,,,,,
昆明,厦门,,,,,,,,,,,
昆明,泉州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2045.0,2045.0,21650.415,
昆明,南昌,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1657.0,1657.0,16069.586,小
昆明,鹰潭,,,,,,,,,,,
昆明,赣州,,,,,,,,,,,
昆明,济南,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2305.0,2305.0,37921.85999999999,
昆明,潍坊,,,,,,,,,,,
昆明,烟台,,,,,,,,,,,
昆明,青岛,,,,,,,,,,,
昆明,济宁,,,,,,,,,,,
昆明,临沂,,,,,,,,,,,
昆明,郑州,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3870.0,1935.0,33796.71,小
昆明,漯河,,,,,,,,,,,
昆明,信阳,,,,,,,,,,,
昆明,洛阳,,,,,,,,,,,
昆明,武汉,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1565.0,1565.0,15177.369999999999,小
昆明,荆州,,,,,,,,,,,
昆明,襄阳,,,,,,,,,,,
昆明,长沙,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2624.0,1312.0,25447.551999999996,小
昆明,常德,,,,,,,,,,,
昆明,衡阳,,,,,,,,,,,
昆明,广州,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2682.0,1341.0,23421.906000000003,小
昆明,汕头,,,,,,,,,,,
